Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Flow Packets Count,Flow Bytes Count,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Fwd Packet Length Rel Std,Fwd Packet Length Median,Fwd Packet Length IQR,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Bwd Packet Length Rel Std,Bwd Packet Length Median,Bwd Packet Length IQR,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Rel Std,Flow IAT Median,Flow IAT IQR,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd IAT Rel Std,Fwd IAT Median,Fwd IAT IQR,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd IAT Rel Std,Bwd IAT Median,Bwd IAT IQR,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Packet Length Rel Std,Packet Length Median,Packet Length IQR,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Rel Std,Active Median,Active IQR,Active Max,Active Min,Idle Mean,Idle Std,Idle Rel Std,Idle Median,Idle IQR,Idle Max,Idle Min,Label
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,27/10/2021 03:32:50 PM,90189875,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.044350876414896906,3.0063291666666668E7,25152.14214203898,3.008994E7,3.0039966E7,8.366396607836184E-4,3.0059969E7,49974.0,9.0189875E7,3.0063291666666668E7,25152.14214203898,3.008994E7,3.0039966E7,8.366396607836184E-4,3.0059969E7,49974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044350876414896906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0063291666666668E7,25152.14214203898,8.366396607836184E-4,3.0059969E7,49974.0,3.008994E7,3.0039966E7,ManualLabel
192.168.0.7-239.0.0.250-0-0-0,192.168.0.7,0,239.0.0.250,0,0,27/10/2021 03:32:50 PM,90234583,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04432890214608738,3.0078194333333332E7,101750.02471416572,3.0195251E7,3.0010927E7,0.0033828501666871686,3.0028405E7,184324.0,9.0234583E7,3.0078194333333332E7,101750.02471416572,3.0195251E7,3.0010927E7,0.0033828501666871686,3.0028405E7,184324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04432890214608738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0078194333333332E7,101750.02471416572,0.0033828501666871686,3.0028405E7,184324.0,3.0195251E7,3.0010927E7,ManualLabel
192.168.0.2-224.0.0.251-0-0-0,192.168.0.2,0,224.0.0.251,0,0,27/10/2021 03:32:50 PM,90168006,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04436163310520585,3.0056002E7,24971.105121720186,3.0075992E7,3.0028011E7,8.308192527309582E-4,3.0064003E7,47981.0,9.0168006E7,3.0056002E7,24971.105121720186,3.0075992E7,3.0028011E7,8.308192527309582E-4,3.0064003E7,47981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04436163310520585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0056002E7,24971.105121720186,8.308192527309582E-4,3.0064003E7,47981.0,3.0075992E7,3.0028011E7,ManualLabel
192.168.0.2-35.227.207.240-45552-443-6,192.168.0.2,45552,35.227.207.240,443,6,27/10/2021 03:32:05 PM,117863321,36,7987,21,15,3976.0,4011.0,1418.0,0.0,189.33333333333334,419.1135088890996,2.2136276877945398,38.0,142.0,1933.0,0.0,267.3999999999999,585.4749964162187,2.1895100838302874,38.0,169.0,67.76493256964989,0.3054385341814694,3367523.457142856,1.382323679785427E7,5.8777868E7,0.0,4.104867263369404,434.0,31204.0,1.17863321E8,5893166.050000002,1.8067798500893697E7,5.8777868E7,1.0,3.0658899388884,1159.0,39272.25,1.17825827E8,8416130.5,2.133313354425721E7,5.8850824E7,0.0,2.5347912017591945,15715.0,65880.0,0,0,0,0,680,488,0.1781724782725238,0.12726605590894557,0.0,1933.0,215.86486486486484,483.42741395639166,233702.06456456447,2.23949096236215,38.0,138.0,0,2,0,17,35,0,0,0,0.0,221.86111111111111,189.33333333333334,267.4,0,0,0,7803,15,30581,10,1988,7,2005,64240,291,11,32,206346.5,162782.3449901739,0.7888786337067695,206346.5,230209.0,321451.0,91242.0,5.87096765E7,96437.3441385649,0.0016426141291813268,5.87096765E7,136383.0,5.8777868E7,5.8641485E7,ManualLabel
192.168.0.2-35.227.207.240-45552-443-6,192.168.0.2,45552,35.227.207.240,443,6,27/10/2021 03:34:55 PM,28188,5,77,3,2,77.0,0.0,46.0,0.0,25.666666666666668,23.459184413217212,0.9139941979175537,31.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.658861927061,177.38044557967928,7047.0,13286.166540177544,26969.0,19.0,1.885364912754015,600.0,20354.0,336.0,168.0,210.71782079359116,317.0,19.0,1.254272742818995,168.0,298.0,883.0,883.0,0.0,883.0,883.0,0.0,883.0,0.0,1,0,0,0,96,64,106.42826734780758,70.95217823187171,0.0,46.0,20.5,23.11493023999856,534.3,1.1275575726828566,15.5,46.0,2,0,0,2,5,0,0,0,0.0,24.6,25.666666666666668,0.0,0,0,0,0,0,0,0,0,0,0,501,291,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-23.32.198.67-54538-443-6,192.168.0.2,54538,23.32.198.67,443,6,27/10/2021 03:34:41 PM,20172692,33,8054,18,15,1525.0,6529.0,590.0,0.0,84.72222222222223,177.8819190479544,2.0995898641725765,0.0,66.0,1448.0,0.0,435.26666666666665,621.0796436927584,1.4268945712040706,31.0,1200.0,399.2526133844704,1.635874874806,630396.625,3536344.116050886,2.0009736E7,0.0,5.6097129581727785,140.5,3963.75,2.0172161E7,1186597.7058823528,4850644.573222135,2.0009768E7,4.0,4.087859389223411,2339.0,32131.5,2.0140502E7,1438607.2857142854,5345166.60765241,2.0009751E7,0.0,3.7155147625979605,1743.5,34007.75,0,0,0,0,584,488,0.8922953862578182,0.7435794885481818,0.0,1448.0,236.8823529411764,460.6148568444262,212166.04634581122,1.9444878486106896,0.0,138.75,2,2,0,14,32,0,0,0,0.0,244.06060606060606,84.72222222222223,435.26666666666665,0,0,0,7946,12,63362,18,1525,15,6529,64240,501,7,32,161933.0,0.0,0.0,161933.0,0.0,161933.0,161933.0,2.0009736E7,0.0,0.0,2.0009736E7,0.0,2.0009736E7,2.0009736E7,ManualLabel
192.168.0.2-23.32.198.67-54538-443-6,192.168.0.2,54538,23.32.198.67,443,6,27/10/2021 03:35:02 PM,28593,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.94718987164691,28593.0,0.0,28593.0,28593.0,0.0,28593.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,34.973594935823456,34.973594935823456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
23.32.198.67-192.168.0.2-443-54538-6,23.32.198.67,443,192.168.0.2,54538,6,27/10/2021 03:35:02 PM,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-35.186.224.47-52736-443-6,192.168.0.2,52736,35.186.224.47,443,6,27/10/2021 03:32:59 PM,93670403,16,264,8,8,140.0,124.0,35.0,0.0,17.5,18.708286933869708,1.0690449676496976,17.5,35.0,31.0,0.0,15.5,16.57019699857031,1.0690449676496974,15.5,31.0,2.8183929132876693,0.1708116917144042,6244693.533333333,1.2758017348686237E7,3.0911517E7,21.0,2.043017368360138,42510.0,608299.0,9.3670403E7,1.3381486142857144E7,1.6382318272409122E7,3.0911517E7,111680.0,1.2242525305123737,635830.0,3.0792372E7,9.3641042E7,1.3377291714285713E7,1.6416870676804353E7,3.0954048E7,81928.0,1.2272193077222537,608338.0,3.0854516E7,1,0,0,0,256,256,0.0854058458572021,0.0854058458572021,0.0,35.0,17.58823529411765,17.157574214940073,294.3823529411765,0.9755142530233486,31.0,35.0,0,0,0,8,16,0,0,0,1.0,18.6875,17.5,15.5,0,0,0,0,0,0,2,46,2,41,501,266,3,32,117707.66666666667,6421.908932189348,0.05455811939909902,116981.0,12782.0,124462.0,111680.0,3.0893816666666668E7,28804.12700175677,9.323589672504078E-4,3.0909353E7,50937.0,3.0911517E7,3.086058E7,ManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,27/10/2021 03:33:09 PM,105054344,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04759441456319027,2.6263586E7,5590276.584608315,3.4290093E7,2.2049529E7,0.21285275303259482,2.4357361E7,9913831.0,1.05054344E8,2.6263586E7,5590276.584608315,3.4290093E7,2.2049529E7,0.21285275303259482,2.4357361E7,9913831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04759441456319027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6263586E7,5590276.584608315,0.21285275303259482,2.4357361E7,9913831.0,3.4290093E7,2.2049529E7,ManualLabel
192.168.0.7-224.0.0.2-0-0-0,192.168.0.7,0,224.0.0.2,0,0,27/10/2021 03:33:10 PM,111001137,9,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.08108025055635242,1.3875142125E7,3656173.442278042,1.6074971E7,7955630.0,0.26350529669100897,1.59837715E7,6249105.25,1.11001137E8,1.3875142125E7,3656173.442278042,1.6074971E7,7955630.0,0.26350529669100897,1.59837715E7,6249105.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08108025055635242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3875142125E7,3656173.442278042,0.26350529669100897,1.59837715E7,6249105.25,1.6074971E7,7955630.0,ManualLabel
192.168.0.2-23.7.4.15-47736-443-6,192.168.0.2,47736,23.7.4.15,443,6,27/10/2021 03:34:51 PM,20207405,39,11652,21,18,1226.0,10426.0,517.0,0.0,58.38095238095238,128.86445444360373,2.207303053275431,0.0,42.0,1499.0,0.0,579.2222222222222,695.8208487784563,1.2013020600433737,64.0,1448.0,576.6203032997062,1.929985567172034,531773.8157894735,3248602.1571562537,2.0030406E7,0.0,6.1089923209802395,38.0,2384.0,2.0206858E7,1010342.8999999999,4486579.326170428,2.0071646E7,3.0,4.440650125982405,1728.0,21744.0,2.0180133E7,1187066.6470588234,4855841.074446538,2.0030406E7,0.0,4.090622111637776,1042.0,31328.5,0,0,0,0,680,584,1.0392229977080183,0.8907625694640158,0.0,1499.0,291.30000000000007,537.7844482880782,289212.11282051273,1.8461532725303058,0.0,262.5,2,2,0,15,38,0,0,0,0.0,298.7692307692308,58.38095238095238,579.2222222222222,0,0,0,11544,15,111722,21,1226,18,10426,64240,503,7,32,175981.0,0.0,0.0,175981.0,0.0,175981.0,175981.0,2.0030406E7,0.0,0.0,2.0030406E7,0.0,2.0030406E7,2.0030406E7,ManualLabel
192.168.0.2-23.7.4.15-47736-443-6,192.168.0.2,47736,23.7.4.15,443,6,27/10/2021 03:35:11 PM,35225,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.777856635911995,35225.0,0.0,35225.0,35225.0,0.0,35225.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,28.388928317955997,28.388928317955997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-239.255.255.250-0-0-0,192.168.0.2,0,239.255.255.250,0,0,27/10/2021 03:33:20 PM,30036023,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.06658671156297889,3.0036023E7,0.0,3.0036023E7,3.0036023E7,0.0,3.0036023E7,0.0,3.0036023E7,3.0036023E7,0.0,3.0036023E7,3.0036023E7,0.0,3.0036023E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06658671156297889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0036023E7,0.0,0.0,3.0036023E7,0.0,3.0036023E7,3.0036023E7,ManualLabel
192.168.0.7-239.255.255.250-0-0-0,192.168.0.7,0,239.255.255.250,0,0,27/10/2021 03:33:20 PM,90075542,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04440717103872659,3.0025180666666668E7,54093.270379348796,3.0070155E7,2.9965156E7,0.0018015968323348683,3.0040231E7,104999.0,9.0075542E7,3.0025180666666668E7,54093.270379348796,3.0070155E7,2.9965156E7,0.0018015968323348683,3.0040231E7,104999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04440717103872659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0025180666666668E7,54093.270379348796,0.0018015968323348683,3.0040231E7,104999.0,3.0070155E7,2.9965156E7,ManualLabel
192.168.0.2-13.227.5.175-52656-80-6,192.168.0.2,52656,13.227.5.175,80,6,27/10/2021 03:33:38 PM,117309296,33,2872,17,16,862.0,2010.0,431.0,0.0,50.70588235294118,143.13750587541787,2.8228974476590527,0.0,0.0,1005.0,0.0,125.625,343.27285065964656,2.732520204255893,0.0,0.0,24.482288257871737,0.281307629703958,3665915.5,4865798.737254029,1.0253888E7,28.0,1.3273079363815203,45272.5,1.0170257E7,1.17274539E8,7329658.6875,4558900.5949861305,1.0253888E7,261.0,0.6219799296740623,1.02399895E7,9047626.0,1.17262537E8,7817502.466666666,4272509.17103175,1.028758E7,34369.0,0.5465312213522743,1.0238272E7,6030076.0,0,0,0,0,552,520,0.1449160516656753,0.13639157803828267,0.0,1005.0,84.47058823529409,255.18694695578225,65120.377896613216,3.0210153887522977,0.0,0.0,0,2,0,4,32,0,0,0,0.0,87.03030303030303,50.705882352941174,125.625,0,0,0,0,0,0,1,71,1,167,64240,133,2,32,452646.4545454545,1382377.8863429034,3.053990310674323,33775.0,11321.0,4620638.0,28694.0,1.0208675272727273E7,15726.431820924347,0.0015404968226325991,1.0206228E7,6975.0,1.0253888E7,1.0196065E7,ManualLabel
192.168.0.2-13.227.5.175-52656-80-6,192.168.0.2,52656,13.227.5.175,80,6,27/10/2021 03:35:38 PM,25362,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85813421654444,25362.0,0.0,25362.0,25362.0,0.0,25362.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,39.42906710827222,39.42906710827222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,133,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-23.7.4.15-47704-443-6,192.168.0.2,47704,23.7.4.15,443,6,27/10/2021 03:33:43 PM,115578683,52,11865,27,25,1261.0,10604.0,587.0,0.0,46.70370370370371,148.0386682372119,3.1697415086476775,0.0,0.0,2896.0,0.0,424.1600000000001,784.4865454550514,1.8495061897752059,0.0,770.5,102.65733863743715,0.4499099544160752,2266248.686274509,4216167.047379748,1.0217113E7,0.0,1.8604167640183893,24286.0,46885.0,1.15578683E8,4445333.96153846,5076038.896633614,1.0244009E7,12.0,1.1418802142993272,35681.0,1.0233869E7,1.15556278E8,4814844.916666667,5117042.415163537,1.0258644E7,0.0,1.0627637034478115,1496452.5,1.02363405E7,0,0,0,0,860,808,0.23360709171603902,0.21630286270003612,0.0,2896.0,223.86792452830184,575.7996793001432,331545.2706821478,2.572050821989684,0.0,15.5,1,2,1,11,50,0,0,0,0.0,228.17307692307693,46.7037037037037,424.16,0,0,0,11803,11,91616,2,105,2,883,64240,502,4,20,45622.181818181816,38248.49136062279,0.8383748833638556,34091.0,15025.0,158387.0,22897.0,1.0189863727272727E7,52888.167158809556,0.005190272271969318,1.0201947E7,14899.0,1.0217113E7,1.0031956E7,ManualLabel
192.168.0.2-13.227.26.42-47972-443-6,192.168.0.2,47972,13.227.26.42,443,6,27/10/2021 03:33:42 PM,92341640,67,41665,34,33,2473.0,39192.0,517.0,0.0,72.73529411764704,159.7836243028847,2.196782541972536,0.0,7.75,2856.0,0.0,1187.6363636363635,934.1996179277551,0.7866040873549683,1428.0,1428.0,451.20489521303716,0.7255664941623302,1399115.7575757576,6310953.377368105,3.0127457E7,0.0,4.510672789721895,53.0,4630.0,9.234164E7,2798231.515151515,8767383.24241094,3.0127457E7,4.0,3.1331872273392696,757.0,28361.5,9.2315925E7,2884872.65625,8902892.609560953,3.015625E7,0.0,3.086060866594258,722.0,37798.75,0,0,0,0,1096,1064,0.36819792241073473,0.3573685717515955,0.0,2856.0,612.7205882352943,863.5794797114817,745769.5177787534,1.4094180876126423,0.0,1428.0,0,2,0,23,66,0,0,0,0.0,621.8656716417911,72.73529411764706,1187.6363636363637,0,0,0,10416,8,20538,11,824,11,13064,64240,141,8,32,621862.6666666666,168168.54648040855,0.27042714653033023,565898.0,322066.0,810878.0,488812.0,3.0094238E7,30850.59955657264,0.0010251331021098671,3.008877E7,60970.0,3.0127457E7,3.0066487E7,ManualLabel
192.168.0.2-3.8.220.206-39532-443-6,192.168.0.2,39532,3.8.220.206,443,6,27/10/2021 03:33:42 PM,91754531,50,12944,29,21,3254.0,9690.0,533.0,0.0,112.20689655172414,202.6739780517231,1.8062524165642193,0.0,151.5,1448.0,0.0,461.4285714285714,607.1307578626348,1.3157632523338836,208.0,1212.0,141.0720523436603,0.5449322170258818,1872541.4489795908,7277755.517401548,3.047269E7,0.0,3.886565780088572,62.0,97428.0,9.1754531E7,3276947.5357142864,9454559.682775903,3.047269E7,9.0,2.8851727346056104,8341.0,161290.75,9.1596266E7,4579813.300000001,1.1058512643765783E7,3.0634239E7,0.0,2.4146208413704944,1132.0,198151.0,0,0,0,0,936,680,0.31606068587501146,0.22887153115087036,0.0,1448.0,253.80392156862746,448.85253790561745,201468.60078431378,1.7685011923042715,38.0,256.0,0,2,0,22,49,0,0,0,0.0,258.88,112.20689655172414,461.42857142857144,0,0,0,10610,18,11992,9,1084,7,3230,64240,135,9,32,456134.6666666666,512434.7001300101,1.1234285345482988,162450.0,889722.0,1047838.0,158116.0,3.0075494666666668E7,402508.23352738185,0.013383262286737732,3.0085918E7,804814.0,3.047269E7,2.9667876E7,ManualLabel
192.168.0.2-181.49.123.145-35710-443-6,192.168.0.2,35710,181.49.123.145,443,6,27/10/2021 03:33:45 PM,119284820,5429,7383318,1940,3489,7344.0,7375974.0,557.0,0.0,3.785567010309268,45.21373683854031,11.94371588599788,0.0,0.0,10136.0,0.0,2114.065348237318,1049.8689953635192,0.496611420379643,1448.0,1448.0,61896.543080670286,45.51291606090364,21975.832719231603,461102.85417565226,1.0231442E7,0.0,20.982269935652067,31.0,204.75,1.1928482E8,61518.73130479775,771232.0103238891,1.0244001E7,6.0,12.536539586663126,327.0,350.0,1.19268961E8,34194.082855502464,575915.400154569,1.0265896E7,0.0,16.842545612007648,117.0,300.0,0,0,0,0,62076,111656,16.263594982161184,29.249321078742458,0.0,10136.0,1359.7270718232053,1316.020966509225,1731911.1842918748,0.9678567072615709,1448.0,1448.0,1,2,1,88,5427,0,0,0,1.0,1359.9775280898875,3.7855670103092782,2114.0653482373173,0,0,0,7383256,3486,1995190,161,612,290,614664,64240,339,15,20,353357.09090909094,1116922.6762849302,3.1608893808000125,14513.0,8418.0,3720931.0,11536.0,1.0210752636363637E7,42821.00161900169,0.004193716481437706,1.0223891E7,8832.0,1.0231442E7,1.0083769E7,ManualLabel
181.49.123.145-192.168.0.2-443-35710-6,181.49.123.145,443,192.168.0.2,35710,6,27/10/2021 03:35:44 PM,8,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,339,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
181.49.123.145-192.168.0.2-443-35710-6,181.49.123.145,443,192.168.0.2,35710,6,27/10/2021 03:35:44 PM,4,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,339,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-35.232.111.17-46304-80-6,192.168.0.2,46304,35.232.111.17,80,6,27/10/2021 03:35:46 PM,232678,9,235,5,4,87.0,148.0,87.0,0.0,17.4,38.907582808496336,2.23606797749979,0.0,43.5,148.0,0.0,37.0,74.0,2.0,0.0,111.0,1009.9794565880745,38.680064294862426,29084.75,53166.67061971921,118297.0,9.0,1.8279913225906776,502.5,84281.25,231802.0,57950.5,66829.03506959631,118350.0,77.0,1.1532089467665734,56687.5,116984.0,114381.0,38127.0,64187.293205119655,112244.0,962.0,1.6835128178225314,1175.0,111282.0,0,0,0,0,168,136,21.488924608256905,17.191139686605524,0.0,148.0,23.5,51.58649694122161,2661.1666666666665,2.1951700826051748,0.0,21.75,2,2,0,2,8,0,0,0,0.0,26.11111111111111,17.4,37.0,0,0,0,0,0,0,0,0,0,0,64240,502,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-104.112.154.219-49322-443-6,192.168.0.2,49322,104.112.154.219,443,6,27/10/2021 03:33:52 PM,116385448,52,14940,26,26,1134.0,13806.0,517.0,0.0,43.615384615384606,133.60631030698417,3.0632840105657753,0.0,0.0,2896.0,0.0,531.0,990.4270190175549,1.8652109586017984,0.0,903.75,128.36656348996482,0.4467912517723006,2282067.607843137,4193321.7829093914,1.0178161E7,0.0,1.83750988292264,65548.0,86891.0,1.16295123E8,4651804.919999999,5077318.689140738,1.0243997E7,12.0,1.091472831827337,73141.0,1.02343695E7,1.16312406E8,4652496.239999999,5082959.12959392,1.0257393E7,0.0,1.0925229956970197,74184.0,1.02324315E7,0,0,0,0,840,840,0.2233956258861503,0.2233956258861503,0.0,2896.0,281.8867924528301,735.6180724234903,541133.9484760514,2.609622345277443,0.0,15.5,1,2,1,12,51,0,0,0,1.0,287.3076923076923,43.61538461538461,531.0,0,0,0,14878,11,67457,2,94,2,1150,64240,503,4,32,91517.63636363637,68930.28666163044,0.7531912907774704,71760.0,5768.0,298891.0,61603.0,1.0140941E7,63010.803451471715,0.006213506562307356,1.0164981E7,13272.0,1.0178161E7,1.0002161E7,ManualLabel
